,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
1,Wissam Ben Yedder,fr FRA,FW,28.0,26,25,2164.0,24.0,18.0,4.0,22.0,15.0,3.0,3.0,1.0,0.0,14.4,12.0,6.2,18.2,71.0,102.0,209.0,0.75,0.17,0.91,0.62,0.79,0.6,0.26,0.85,0.5,0.76,Matches,,,,,,,,61.0,33.0,54.1,0.25,14.2,591.0,390.0,147.0,22.0,819.0,469.0,203.0,51.0,72.2,83.2,72.4,43.1,7673.0,2319.0,4.1,22.0,8.0,16.0,42.1,4.0,26.0,1.0,0.0,12.0,34.0,26.1,2019-2020,Monaco,Ligue 1
2,Aleksandr Golovin,ru RUS,MF,23.0,25,24,2061.0,22.9,3.0,4.0,7.0,3.0,0.0,0.0,6.0,1.0,3.4,3.4,5.5,9.0,93.0,142.0,115.0,0.13,0.17,0.31,0.13,0.31,0.15,0.24,0.39,0.15,0.39,Matches,,,,,,,,38.0,14.0,36.8,0.08,21.3,847.0,438.0,275.0,98.0,1125.0,493.0,358.0,181.0,75.3,88.8,76.8,54.1,14106.0,4406.0,5.2,49.0,14.0,27.0,20.3,31.0,80.0,22.0,0.0,6.0,12.0,33.3,2019-2020,Monaco,Ligue 1
3,Kamil Glik,pl POL,DF,31.0,23,23,2070.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.2,2.2,0.1,2.3,6.0,36.0,0.0,0.04,0.0,0.04,0.04,0.04,0.09,0.01,0.1,0.09,0.1,Matches,,,,,,,,12.0,3.0,25.0,0.08,8.1,994.0,235.0,646.0,107.0,1128.0,252.0,687.0,170.0,88.1,93.3,94.0,62.9,20419.0,6498.0,0.1,26.0,13.0,14.0,61.9,27.0,53.0,118.0,0.0,60.0,42.0,58.8,2019-2020,Monaco,Ligue 1
4,Guillermo Maripán,cl CHI,DF,25.0,20,20,1753.0,19.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.9,1.9,0.1,2.0,12.0,76.0,6.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,Matches,,,,,,,,12.0,4.0,33.3,0.17,13.8,949.0,263.0,549.0,131.0,1081.0,292.0,593.0,179.0,87.8,90.1,92.6,73.2,19882.0,7288.0,0.3,42.0,24.0,26.0,58.5,25.0,67.0,69.0,2.0,39.0,30.0,56.5,2019-2020,Monaco,Ligue 1
5,Tiemoué Bakayoko,fr FRA,MF,24.0,20,20,1719.0,19.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,2.1,2.1,1.2,3.3,30.0,112.0,56.0,0.05,0.1,0.16,0.05,0.16,0.11,0.06,0.17,0.11,0.17,Matches,,,,,,,,24.0,7.0,29.2,0.04,18.5,811.0,425.0,299.0,64.0,961.0,490.0,340.0,82.0,84.4,86.7,87.9,78.0,12943.0,3731.0,0.9,48.0,29.0,24.0,53.7,29.0,77.0,17.0,0.0,29.0,11.0,72.5,2019-2020,Monaco,Ligue 1
6,Gelson Martins,pt POR,"DF,FW",24.0,21,20,1674.0,18.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,5.0,5.0,3.4,8.4,112.0,61.0,172.0,0.22,0.05,0.27,0.22,0.27,0.27,0.18,0.45,0.27,0.45,Matches,,,,,,,,28.0,10.0,35.7,0.14,15.5,615.0,392.0,172.0,18.0,787.0,444.0,225.0,39.0,78.1,88.3,76.4,46.2,8070.0,2349.0,3.0,30.0,17.0,22.0,40.5,19.0,49.0,10.0,1.0,8.0,14.0,36.4,2019-2020,Monaco,Ligue 1
7,Fodé Ballo-Touré,sn SEN,DF,22.0,21,18,1679.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,1.5,2.5,67.0,76.0,109.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches,,,,,,,,5.0,2.0,40.0,0.0,13.0,681.0,375.0,240.0,53.0,874.0,424.0,307.0,97.0,77.9,88.4,78.2,54.6,10869.0,3552.0,1.9,36.0,17.0,25.0,53.1,24.0,60.0,45.0,0.0,14.0,12.0,53.8,2019-2020,Monaco,Ligue 1
8,Benoît Badiashile,fr FRA,DF,18.0,16,16,1411.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,19.0,87.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,,,10.0,3.0,30.0,0.0,14.7,802.0,281.0,421.0,93.0,943.0,322.0,459.0,139.0,85.0,87.3,91.7,66.9,15784.0,5870.0,0.2,18.0,6.0,12.0,50.0,27.0,45.0,57.0,1.0,55.0,32.0,63.2,2019-2020,Monaco,Ligue 1
9,Islam Slimani,dz ALG,FW,31.0,18,14,1285.0,14.3,9.0,7.0,16.0,8.0,1.0,1.0,5.0,1.0,9.0,8.2,4.3,12.5,20.0,57.0,142.0,0.63,0.49,1.12,0.56,1.05,0.63,0.3,0.93,0.57,0.88,Matches,,,,,,,,52.0,19.0,36.5,0.15,11.9,364.0,214.0,112.0,18.0,536.0,277.0,164.0,38.0,67.9,77.3,68.3,47.4,5228.0,1610.0,2.1,8.0,4.0,4.0,26.7,1.0,9.0,11.0,1.0,49.0,46.0,51.6,2019-2020,Monaco,Ligue 1
10,Adrien Silva,pt POR,MF,30.0,22,13,1221.0,13.6,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.6,0.6,2.1,2.7,14.0,92.0,21.0,0.0,0.15,0.15,0.0,0.15,0.05,0.15,0.2,0.05,0.2,Matches,,,,,,,,14.0,3.0,21.4,0.0,26.5,728.0,343.0,312.0,59.0,851.0,385.0,339.0,95.0,85.5,89.1,92.0,62.1,12219.0,3940.0,2.0,37.0,10.0,22.0,27.0,12.0,49.0,14.0,2.0,10.0,16.0,38.5,2019-2020,Monaco,Ligue 1
11,Jemerson,br BRA,"DF,MF",26.0,13,13,1056.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.5,11.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,0.0,0.0,,,,539.0,225.0,284.0,20.0,648.0,249.0,320.0,51.0,83.2,90.4,88.8,39.2,8991.0,3633.0,0.2,28.0,10.0,17.0,47.6,16.0,44.0,24.0,0.0,12.0,11.0,52.2,2019-2020,Monaco,Ligue 1
12,Gil Bastião Dias,pt POR,"DF,MF",22.0,14,12,1057.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.6,2.6,43.0,67.0,71.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.22,0.08,0.22,Matches,,,,,,,,17.0,5.0,29.4,0.0,19.7,512.0,289.0,185.0,24.0,645.0,334.0,230.0,46.0,79.4,86.5,80.4,52.2,7606.0,2674.0,1.9,53.0,29.0,33.0,50.0,13.0,66.0,22.0,1.0,14.0,12.0,53.8,2019-2020,Monaco,Ligue 1
13,Cesc Fàbregas,es ESP,MF,32.0,18,12,930.0,10.3,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,2.1,2.6,11.0,116.0,57.0,0.0,0.29,0.29,0.0,0.29,0.05,0.2,0.25,0.05,0.25,Matches,,,,,,,,10.0,2.0,20.0,0.0,21.5,636.0,313.0,245.0,58.0,776.0,341.0,292.0,97.0,82.0,91.8,83.9,59.8,10794.0,4001.0,3.2,11.0,6.0,4.0,20.7,7.0,18.0,3.0,0.0,15.0,5.0,75.0,2019-2020,Monaco,Ligue 1
14,Ruben Aguilar,fr FRA,DF,26.0,19,11,1072.0,11.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.2,1.8,2.0,32.0,52.0,80.0,0.0,0.17,0.17,0.0,0.17,0.02,0.15,0.17,0.02,0.17,Matches,,,,,,,,6.0,2.0,33.3,0.0,22.6,662.0,399.0,212.0,31.0,787.0,422.0,251.0,69.0,84.1,94.5,84.5,44.9,9674.0,3464.0,1.9,36.0,19.0,22.0,67.9,11.0,47.0,21.0,0.0,16.0,13.0,55.2,2019-2020,Monaco,Ligue 1
15,Benjamin Henrichs,de GER,"DF,MF",22.0,13,10,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6,1.4,22.0,54.0,49.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14,Matches,,,,,,,,10.0,1.0,10.0,0.0,20.1,421.0,201.0,182.0,31.0,526.0,234.0,213.0,55.0,80.0,85.9,85.4,56.4,7132.0,2628.0,0.9,26.0,14.0,20.0,42.4,14.0,40.0,18.0,0.0,7.0,7.0,50.0,2019-2020,Monaco,Ligue 1
16,Keita Baldé,sn SEN,"FW,MF",24.0,21,9,858.0,9.5,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.7,4.7,27.0,23.0,78.0,0.42,0.1,0.52,0.42,0.52,0.42,0.07,0.49,0.42,0.49,Matches,,,,,,,,28.0,13.0,46.4,0.14,16.1,191.0,121.0,55.0,5.0,285.0,158.0,79.0,19.0,67.0,76.6,69.6,26.3,2462.0,495.0,0.5,6.0,3.0,5.0,33.3,2.0,8.0,7.0,1.0,25.0,35.0,41.7,2019-2020,Monaco,Ligue 1
17,Youssouf Fofana,fr FRA,MF,20.0,7,7,610.0,6.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,0.9,18.0,47.0,20.0,0.0,0.3,0.3,0.0,0.3,0.04,0.09,0.13,0.04,0.13,Matches,,,,,,,,7.0,2.0,28.6,0.0,26.5,303.0,137.0,127.0,31.0,361.0,155.0,139.0,45.0,83.9,88.4,91.4,68.9,5368.0,1550.0,0.6,16.0,8.0,9.0,53.3,8.0,24.0,9.0,0.0,8.0,8.0,50.0,2019-2020,Monaco,Ligue 1
18,Stevan Jovetić,me MNE,"FW,MF",29.0,9,5,473.0,5.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.3,1.3,0.4,1.7,18.0,26.0,44.0,0.38,0.0,0.38,0.38,0.38,0.26,0.07,0.33,0.26,0.33,Matches,,,,,,,,22.0,8.0,36.4,0.09,21.3,132.0,76.0,37.0,12.0,208.0,102.0,61.0,24.0,63.5,74.5,60.7,50.0,1952.0,636.0,0.6,2.0,1.0,1.0,20.0,1.0,3.0,5.0,0.0,8.0,8.0,50.0,2019-2020,Monaco,Ligue 1
19,Jean-Kévin Augustin,fr FRA,FW,22.0,10,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,6.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,,,,,,,,7.0,3.0,42.9,0.0,13.8,33.0,22.0,8.0,1.0,40.0,28.0,8.0,2.0,82.5,78.6,100.0,50.0,422.0,32.0,0.0,3.0,1.0,0.0,16.7,3.0,6.0,0.0,0.0,0.0,8.0,0.0,2019-2020,Monaco,Ligue 1
20,Henry Onyekuru,ng NGA,"MF,FW",22.0,4,2,160.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,8.0,3.0,20.0,0.0,0.56,0.56,0.0,0.56,0.05,0.05,0.1,0.05,0.1,Matches,,,,,,,,1.0,0.0,0.0,0.0,14.2,32.0,19.0,11.0,2.0,45.0,22.0,16.0,2.0,71.1,86.4,68.8,100.0,491.0,78.0,0.1,1.0,0.0,1.0,,1.0,2.0,0.0,0.0,0.0,4.0,0.0,2019-2020,Monaco,Ligue 1
21,Gabriel Boschilia,br BRA,"MF,FW",23.0,5,1,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,,,,,,,,5.0,0.0,0.0,0.0,26.3,60.0,47.0,7.0,4.0,76.0,50.0,12.0,10.0,78.9,94.0,58.3,40.0,762.0,243.0,0.2,3.0,1.0,1.0,20.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,2019-2020,Monaco,Ligue 1
22,Jonathan Panzo,eng ENG,DF,18.0,2,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,,,,,,,,1.0,0.0,0.0,0.0,13.1,62.0,18.0,38.0,5.0,72.0,19.0,38.0,12.0,86.1,94.7,100.0,41.7,1256.0,430.0,0.0,2.0,1.0,2.0,100.0,3.0,5.0,7.0,0.0,2.0,3.0,40.0,2019-2020,Monaco,Ligue 1
23,Rony Lopes,pt POR,FW,23.0,1,1,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,,,,,,,,2.0,0.0,0.0,0.0,12.7,24.0,18.0,5.0,0.0,26.0,18.0,7.0,0.0,92.3,100.0,71.4,,273.0,48.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,20.0,2019-2020,Monaco,Ligue 1
24,Lyle Foster,za RSA,FW,18.0,2,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,,,,,,,,2.0,0.0,0.0,0.0,17.6,11.0,8.0,1.0,1.0,17.0,10.0,3.0,1.0,64.7,80.0,33.3,100.0,118.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,66.7,2019-2020,Monaco,Ligue 1
25,Aurélien Tchouaméni,fr FRA,MF,19.0,3,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.42,0.65,0.23,0.65,Matches,,,,,,,,2.0,1.0,50.0,0.0,17.2,21.0,12.0,7.0,1.0,24.0,14.0,7.0,1.0,87.5,85.7,100.0,100.0,337.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100.0,2019-2020,Monaco,Ligue 1
26,Adama Traoré,ml MLI,MF,24.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,11.0,3.0,7.0,1.0,13.0,4.0,8.0,1.0,84.6,75.0,87.5,100.0,211.0,53.0,0.1,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,100.0,2019-2020,Monaco,Ligue 1
27,Moussa Sylla,fr FRA,FW,19.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.84,0.0,0.84,Matches,,,,,,,,0.0,0.0,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,100.0,,,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Monaco,Ligue 1
28,Diego Benaglio,ch SUI,GK,35.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
29,Danijel Subašić,hr CRO,GK,34.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
30,Nacer Chadli,be BEL,"FW,MF",29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
31,Jorge,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
32,Jean Marcelin,fr FRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
33,Pierre-Daniel N'Guinda,fr FRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
34,Naldo,br BRA,DF,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
35,Pietro Pellegri,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
36,Seydou Sy,sn SEN,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
37,Arthur Zagre,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Monaco,Ligue 1
38,Squad Total,,,26.0,28,308,2520.0,28.0,44.0,29.0,73.0,40.0,4.0,4.0,60.0,10.0,48.9,45.7,33.1,78.8,646.0,1302.0,1295.0,1.57,1.04,2.61,1.43,2.46,1.74,1.18,2.93,1.63,2.82,,44.0,134.0,91.0,71.6,0.0,7.0,25.0,376.0,135.0,35.9,0.11,16.9,11667.0,5366.0,4871.0,1134.0,14506.0,6111.0,5650.0,1960.0,80.4,87.8,86.2,57.9,203444.0,75911.0,29.9,504.0,235.0,307.0,42.3,281.0,785.0,495.0,15.0,405.0,372.0,52.1,2019-2020,Monaco,Ligue 1
39,Opponent Total,,,26.2,28,308,2520.0,28.0,43.0,29.0,72.0,37.0,6.0,6.0,46.0,0.0,42.7,38.1,29.5,67.6,586.0,1143.0,1137.0,1.54,1.04,2.57,1.32,2.36,1.53,1.05,2.58,1.36,2.41,,44.0,139.0,95.0,71.2,0.0,5.0,17.9,362.0,128.0,35.4,0.1,18.4,11250.0,5106.0,4560.0,1276.0,13920.0,5730.0,5250.0,2136.0,80.8,89.1,86.9,59.7,200354.0,72636.0,23.9,451.0,192.0,260.0,38.4,329.0,780.0,535.0,17.0,372.0,405.0,47.9,2019-2020,Monaco,Ligue 1
0,Matz Sels,be BEL,GK,27.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,32.0,104.0,71.0,75.0,14.3,8.0,29.6,0.0,0.0,,,,580.0,55.0,237.0,286.0,854.0,56.0,238.0,555.0,67.9,98.2,99.6,51.5,20145.0,16110.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0,87.5,2019-2020,Strasbourg,Ligue 1
1,Adrien Thomasson,fr FRA,"MF,FW",25.0,25,24,2072.0,23.0,8.0,1.0,9.0,8.0,0.0,0.0,4.0,0.0,5.6,5.6,2.9,8.5,52.0,95.0,149.0,0.35,0.04,0.39,0.35,0.39,0.24,0.12,0.37,0.24,0.37,Matches,,,,,,,,50.0,18.0,36.0,0.16,16.4,732.0,401.0,225.0,55.0,963.0,475.0,295.0,79.0,76.0,84.4,76.3,69.6,10843.0,2645.0,2.5,36.0,15.0,21.0,31.9,9.0,45.0,9.0,0.0,17.0,39.0,30.4,2019-2020,Strasbourg,Ligue 1
2,Ludovic Ajorque,fr FRA,FW,25.0,26,24,2058.0,22.9,8.0,4.0,12.0,7.0,1.0,1.0,3.0,0.0,7.2,6.4,2.8,9.2,21.0,30.0,137.0,0.35,0.17,0.52,0.31,0.48,0.31,0.12,0.43,0.28,0.4,Matches,,,,,,,,49.0,21.0,42.9,0.14,13.4,354.0,186.0,109.0,24.0,516.0,263.0,151.0,38.0,68.6,70.7,72.2,63.2,4923.0,707.0,2.2,15.0,2.0,10.0,15.4,2.0,17.0,20.0,0.0,114.0,78.0,59.4,2019-2020,Strasbourg,Ligue 1
3,Alexander Djiku,gh GHA,"DF,MF",24.0,25,23,2064.0,22.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.6,2.6,0.3,2.9,6.0,93.0,5.0,0.04,0.04,0.09,0.04,0.09,0.11,0.01,0.13,0.11,0.13,Matches,,,,,,,,20.0,7.0,35.0,0.05,18.1,1056.0,338.0,537.0,157.0,1233.0,375.0,597.0,217.0,85.6,90.1,89.9,72.4,21138.0,7421.0,0.4,46.0,21.0,32.0,72.4,55.0,101.0,82.0,4.0,60.0,27.0,69.0,2019-2020,Strasbourg,Ligue 1
4,Stefan Mitrović,rs SRB,DF,29.0,23,23,2053.0,22.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.7,1.1,4.0,28.0,3.0,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,,,5.0,1.0,20.0,0.2,10.1,851.0,220.0,488.0,124.0,952.0,248.0,507.0,170.0,89.4,88.7,96.3,72.9,18007.0,5707.0,0.1,15.0,6.0,9.0,42.9,23.0,38.0,90.0,3.0,50.0,27.0,64.9,2019-2020,Strasbourg,Ligue 1
5,Kenny Lala,mg MAD,"DF,MF",27.0,25,22,2043.0,22.7,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,3.2,1.6,2.6,4.2,94.0,97.0,73.0,0.09,0.04,0.13,0.0,0.04,0.14,0.11,0.26,0.07,0.19,Matches,,,,,,,,17.0,5.0,29.4,0.0,24.5,1009.0,379.0,403.0,199.0,1362.0,443.0,513.0,325.0,74.1,85.6,78.6,61.2,20450.0,6692.0,2.3,29.0,11.0,16.0,40.7,20.0,49.0,40.0,1.0,16.0,10.0,61.5,2019-2020,Strasbourg,Ligue 1
6,Ibrahima Sissoko,ml MLI,MF,21.0,23,18,1598.0,17.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.9,1.8,44.0,74.0,48.0,0.0,0.06,0.06,0.0,0.06,0.05,0.05,0.1,0.05,0.1,Matches,,,,,,,,16.0,1.0,6.3,0.0,22.8,535.0,260.0,199.0,47.0,654.0,290.0,239.0,68.0,81.8,89.7,83.3,69.1,8857.0,2343.0,1.3,46.0,16.0,27.0,33.3,20.0,66.0,25.0,0.0,31.0,22.0,58.5,2019-2020,Strasbourg,Ligue 1
7,Mohamed Simakan,fr FRA,DF,19.0,19,17,1503.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.7,1.1,30.0,72.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,,,,,,,,9.0,3.0,33.3,0.0,16.5,670.0,257.0,305.0,90.0,881.0,320.0,365.0,150.0,76.0,80.3,83.6,60.0,12690.0,4444.0,0.9,54.0,22.0,32.0,64.7,31.0,85.0,25.0,0.0,39.0,25.0,60.9,2019-2020,Strasbourg,Ligue 1
8,Lamine Koné,ci CIV,DF,30.0,18,17,1473.0,16.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,15.0,49.0,3.0,0.06,0.0,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07,Matches,,,,,,,,8.0,2.0,25.0,0.13,10.9,598.0,195.0,281.0,103.0,741.0,231.0,319.0,154.0,80.7,84.4,88.1,66.9,12214.0,4180.0,0.6,31.0,12.0,21.0,70.6,25.0,56.0,47.0,1.0,35.0,16.0,68.6,2019-2020,Strasbourg,Ligue 1
9,Jean-Ricner Bellegarde,fr FRA,MF,21.0,24,16,1497.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.2,2.1,40.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches,,,,,,,,18.0,4.0,22.2,0.0,22.3,589.0,233.0,244.0,81.0,705.0,266.0,274.0,111.0,83.5,87.6,89.1,73.0,10945.0,2097.0,0.9,40.0,13.0,27.0,61.9,22.0,62.0,6.0,0.0,9.0,26.0,25.7,2019-2020,Strasbourg,Ligue 1
10,Dimitri Liénard,fr FRA,MF,31.0,22,16,1489.0,16.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,3.4,5.0,34.0,98.0,45.0,0.12,0.18,0.3,0.12,0.3,0.1,0.21,0.3,0.1,0.3,Matches,,,,,,,,34.0,10.0,29.4,0.06,26.0,791.0,280.0,295.0,187.0,1037.0,317.0,361.0,308.0,76.3,88.3,81.7,60.7,16884.0,4238.0,3.3,37.0,18.0,24.0,46.2,17.0,54.0,25.0,0.0,16.0,19.0,45.7,2019-2020,Strasbourg,Ligue 1
11,Lionel Carole,fr FRA,DF,28.0,18,14,1272.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.9,1.1,32.0,81.0,61.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,Matches,,,,,,,,5.0,0.0,0.0,0.0,26.2,625.0,283.0,245.0,79.0,808.0,318.0,303.0,138.0,77.4,89.0,80.9,57.2,11136.0,4717.0,0.6,23.0,13.0,8.0,76.5,19.0,42.0,22.0,0.0,23.0,7.0,76.7,2019-2020,Strasbourg,Ligue 1
12,Lebo Mothiba,za RSA,FW,23.0,21,12,1047.0,11.6,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,4.6,4.6,1.7,6.3,23.0,16.0,101.0,0.26,0.26,0.52,0.26,0.52,0.39,0.14,0.54,0.39,0.54,Matches,,,,,,,,27.0,10.0,37.0,0.11,14.6,192.0,126.0,42.0,6.0,235.0,139.0,53.0,11.0,81.7,90.6,79.2,54.5,2372.0,277.0,1.2,4.0,1.0,3.0,16.7,3.0,7.0,1.0,0.0,29.0,36.0,44.6,2019-2020,Strasbourg,Ligue 1
